distance,metric,status,gateway_probabilities,epsilon,eta,prioritize_parallelism,replace_or_joins,output_dir,f_score,project_name,optimization_metric,mining_algorithm
0.5445813990715543,two_gram_distance,ok,discovery,0.21444726725236987,0.21953376020672502,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022827_5FED708E_038B_403C_8DA5_42382D01CBA0,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5447559413690053,two_gram_distance,ok,discovery,0.0521488527565906,0.3703455710945256,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022059_06C552E8_A62C_4F0D_BE2F_4781C43305CE,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.54539590388647,two_gram_distance,ok,discovery,0.21444726725236987,0.21953376020672502,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022827_5FED708E_038B_403C_8DA5_42382D01CBA0,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5466709656617765,two_gram_distance,ok,discovery,0.21444726725236987,0.21953376020672502,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022827_5FED708E_038B_403C_8DA5_42382D01CBA0,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5477675051960152,two_gram_distance,ok,discovery,0.0741069213806126,0.39932070578405376,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022336_AAC6B854_26DD_4AEE_B9C8_5361E54F2735,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5483870967741935,two_gram_distance,ok,discovery,0.1173038735226984,0.4781884009254311,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022145_BC5CD90A_008E_4C0D_9F1F_D2D89474F049,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5485412292767683,two_gram_distance,ok,discovery,0.13923991861365037,0.4096099551781268,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022420_187F9BBE_C2A9_48F6_B2DC_4E0BBB309DDC,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5503516276372072,two_gram_distance,ok,discovery,0.0521488527565906,0.3703455710945256,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022059_06C552E8_A62C_4F0D_BE2F_4781C43305CE,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5506333592810134,two_gram_distance,ok,discovery,0.08577289521414261,0.5040581880923573,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022633_7981F3B3_5CC5_4098_B5E1_006A7725C273,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5525275345947472,two_gram_distance,ok,discovery,0.13252638241423464,0.46590552115998096,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022015_240266D8_C7B3_4613_8F3E_00D122268E87,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5532280756604658,two_gram_distance,ok,discovery,0.20602606112759075,0.2001649990450605,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022956_1921AD5C_5180_4F27_A263_2B9A2E6D0DAC,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.554035752979415,two_gram_distance,ok,discovery,0.11136074877230194,0.31220157900384937,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022655_639BE8F9_167C_436B_8495_6534E14AE855,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5554308167274769,two_gram_distance,ok,discovery,0.1173038735226984,0.4781884009254311,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022145_BC5CD90A_008E_4C0D_9F1F_D2D89474F049,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5557591992104892,two_gram_distance,ok,discovery,0.0741069213806126,0.39932070578405376,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022336_AAC6B854_26DD_4AEE_B9C8_5361E54F2735,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5569211376349169,two_gram_distance,ok,discovery,0.21444726725236987,0.21953376020672502,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022827_5FED708E_038B_403C_8DA5_42382D01CBA0,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5575006078288354,two_gram_distance,ok,discovery,0.18578704092395731,0.229724993041531,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022549_BDD392A3_044A_4CA4_B07E_A90D51662F46,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5584580626941542,two_gram_distance,ok,discovery,0.13923991861365037,0.4096099551781268,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022420_187F9BBE_C2A9_48F6_B2DC_4E0BBB309DDC,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5587223587223588,two_gram_distance,ok,discovery,0.08577289521414261,0.5040581880923573,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022633_7981F3B3_5CC5_4098_B5E1_006A7725C273,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5601287974240515,two_gram_distance,ok,discovery,0.0741069213806126,0.39932070578405376,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022336_AAC6B854_26DD_4AEE_B9C8_5361E54F2735,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
